"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"http://kzeso.com/catalog/electric-welding-equipment/transformers/","text/html; charset=UTF-8","200","OK","Indexable","","Сварочный трансформатор ТДМ, КИ купить - завод электросварочного оборудования | KZESO","85","892","Электрический трансформатор для сварочного аппарата. Производство электросварочного оборудования и путевой техники. Недорогая цена, Гарантия, Качество.","151","1092","","0","Трансформаторы","14","ПрАО «Каховский завод электросварочного оборудования»","53","Сварочный трансформатор ТДМ-259","31","Сварочный трансформатор КИ009-315","33","","","","http://kzeso.com/catalog/electric-welding-equipment/transformers/","","","","","","62496","356","76","4,684","100,000","Very Easy","4,531","2","","170","111","0","35,240","64","43","0","4","3","0","","","","","3475bdb484da13ccda4c9f4ed51172ea","2,192","","","","","1.1","http://kzeso.com/catalog/electric-welding-equipment/transformers/","2023-04-27 12:52:52"
"http://kzeso.com/catalog/rail-welding-equipment/k-900-a-1/","text/html; charset=UTF-8","200","OK","Indexable","","К900А-1 - KZESO","15","154","Машина предназначена для контактной стыковой сварки в полевых условиях непрерывным и пульсирующим оплавлением рельсов площадью поперечного сечения от 6500мм2 до","160","1198","","0","К900А-1","7","Преимущества","12","","0","","0","","","","http://kzeso.com/catalog/rail-welding-equipment/k-900-a-1/","","","","","","60432","647","118","5,483","100,000","Very Easy","9,296","2","","119","111","0","35,240","53","41","0","4","3","0","","","","","d686f7c5422cd94869113208210b1cb","1,805","","","","","1.1","http://kzeso.com/catalog/rail-welding-equipment/k-900-a-1/","2023-04-27 12:52:52"
"http://kzeso.com/en/servise/","text/html; charset=UTF-8","200","OK","Indexable","","Serviсe - KZESO PrJSC","21","205","K920 and K922-1 Suspended welders for flash-butt welding of rails; K1000 and K1100 Stationary welders for flash-butt welding of rails; K924 Stationary welders f","160","996","","0","Serviсe","7","","0","","0","","0","","","","http://kzeso.com/en/servise/","","","","","","49517","596","93","6,409","61,649","Normal","8,229","2","","89","84","0","26,670","44","35","0","4","3","0","","","","","8aaf9ed05fdb6f37fba943fb74031c79","2,093","","","","","1.1","http://kzeso.com/en/servise/","2023-04-27 12:52:53"
"https://kzeso.com/en/products/","text/html; charset=UTF-8","200","OK","Indexable","","Products - KZESO PrJSC","22","219","Road-rail vehicle equipped with a railway drive system of two types: 1) K-RR-32.WF-1 – friction type; 2) K-RR-32.HD-1 – hydrostatic type.","137","837","","0","Produсts","8","","0","","0","","0","","","","https://kzeso.com/en/products/","","","","","","52777","362","73","4,959","75,603","Fairly Easy","4,795","2","","60","55","0","17,460","68","40","0","4","3","0","","","","","456a6a2e0f86396803ecb73e530e0991","1,626","","","","","1.1","https://kzeso.com/en/products/","2023-04-27 12:52:54"
"http://kzeso.com/jobs/","text/html; charset=UTF-8","200","OK","Indexable","","Вакансии - KZESO","16","169","ПрАО «Каховский завод электросварочного оборудования» в своей кадровой работе руководствуется следующими принципами: - привлечение квалифицированной молодежи; -","160","1177","","0","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","0","","","","http://kzeso.com/jobs/","","","","","","66292","1157","267","4,333","100,000","Very Easy","16,088","2","","118","112","0","35,560","52","40","0","4","3","0","","","","","e2d753c301324e6428ee3318e1cf1fe4","2,570","","","","","1.1","http://kzeso.com/jobs/","2023-04-27 12:52:53"
"https://kzeso.com/spivrobitniki-prat-kzeso-otrimali-nagorodi-vid-kabinetu-ministriv-ukrayini/","text/html; charset=UTF-8","200","OK","Indexable","","Співробітники ПрАТ ""KZESO"" отримали нагороди від Кабінету Міністрів України. - KZESO","84","836","              Кабінет Міністрів України нагородив співробітників ПрАТ ""KZESO"" Почесними нагородами: Кремньова Юрія Миколайови","125","792","","0","Співробітники ПрАТ «KZESO» отримали нагороди від Кабінету Міністрів України.","76","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","https://kzeso.com/spivrobitniki-prat-kzeso-otrimali-nagorodi-vid-kabinetu-ministriv-ukrayini/","","","","","","57670","353","78","4,526","100,000","Very Easy","5,332","2","","15","3","0","0,950","56","46","0","4","3","0","","","","","71e968c84326474eb8a7ed8aae7e23ed","1,819","","","","","1.1","https://kzeso.com/spivrobitniki-prat-kzeso-otrimali-nagorodi-vid-kabinetu-ministriv-ukrayini/","2023-04-27 12:52:55"
"https://kzeso.com/prat_kzeso_priglashaet_na_rabotu/","text/html; charset=UTF-8","200","OK","Indexable","","ПрАО ""КЗЭСО"" приглашает на работу - KZESO","41","427","За информацией обращаться: г.Каховка, ул. Пушкина, 109, отдел кадров тел.: 050 494 97 24 тел.: 05536 40256","106","722","","0","ПрАО «КЗЭСО» приглашает на работу","33","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","https://kzeso.com/prat_kzeso_priglashaet_na_rabotu/","","","","","","50736","249","67","3,716","100,000","Very Easy","3,973","2","","15","3","0","0,950","56","46","0","4","3","0","","","","","ab3b31691cf3ca33781efb30124e0b2c","2,051","","","","","1.1","https://kzeso.com/prat_kzeso_priglashaet_na_rabotu/","2023-04-27 12:52:55"
"http://kzeso.com/catalog/electric-welding-equipment/machines-for-the-resistance-seam-and-spot-welding/","text/html; charset=UTF-8","200","OK","Indexable","","Машины для контактной шовной и точечной сварки купить - завод электросварочного оборудования | KZESO","100","1045","Сварочный аппарат контактной точечной сварки. Производство электросварочного оборудования и путевой техники. Недорогая цена, Гарантия, Качество.","144","1040","","0","Машины для контактной шовной и точечной сварки","46","ПрАО «Каховский завод электросварочного оборудования»","53","Машина стационарная для контактной точечной сварки МТ-2202 (аналог МТ-1928)","75","Машина стационарная для контактной точечной сварки КТ004","56","","","","http://kzeso.com/catalog/electric-welding-equipment/machines-for-the-resistance-seam-and-spot-welding/","","","","","","79360","556","102","5,451","100,000","Very Easy","5,784","2","","170","111","0","35,240","80","51","0","4","3","0","","","","","505cbc1499eb62017905b3d2c3c5f77d","1,958","","","","","1.1","http://kzeso.com/catalog/electric-welding-equipment/machines-for-the-resistance-seam-and-spot-welding/","2023-04-27 12:52:55"
"https://kzeso.com/catalog/track-equipment/spz-5/","text/html; charset=UTF-8","200","OK","Indexable","","Планировщик балласта СПЗ-5 - KZESO","34","366","Машина представляет собой самоходный экипаж, на котором установлены рабочие органы — средний и боковые плуги, устройство для подметания, транспортёр щебня, бунк","160","1160","","0","Планировщик балласта СПЗ-5","26","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","https://kzeso.com/catalog/track-equipment/spz-5/","","","","","","61776","533","113","4,717","100,000","Very Easy","7,065","2","","69","63","0","20,000","53","45","0","4","3","0","","","","","8d49ee1c864a8dc585a7312f3e236f13","2,112","","","","","1.1","https://kzeso.com/catalog/track-equipment/spz-5/","2023-04-27 12:52:56"
"https://kzeso.com/catalog/rail-welding-equipment/k-924/","text/html; charset=UTF-8","200","OK","Indexable","","Машина стационарная для контактной стыковой сварки рельсов К924 - KZESO","71","753","Машина предназначена для контактной стыковой сварки в стационарных условиях элементов железнодорожных крестовин из специальной стали с соответствующими деталями","160","1191","","0","Машина стационарная для контактной стыковой сварки рельсов К924","63","Преимущества","12","","0","","0","","","","https://kzeso.com/catalog/rail-welding-equipment/k-924/","","","","","","58666","515","101","5,099","100,000","Very Easy","7,501","2","","70","64","0","20,320","53","45","0","4","3","0","","","","","b614b365e59178d3b59f359780ca3260","2,573","","","","","1.1","https://kzeso.com/catalog/rail-welding-equipment/k-924/","2023-04-27 12:52:56"
"http://kzeso.com/en/products/weldinq-equipment/","text/html; charset=UTF-8","200","OK","Indexable","","Weldinq equipment - KZESO","25","251","109, Pushkin Str., 74800, Kakhovka,  Kherson region, Ukraine E-mail: market@kzeso.com sales@kzeso.com","101","658","","0","Weldinq equipment","17","","0","Transformers","12","Welding rectifiers","18","","","","http://kzeso.com/en/products/weldinq-equipment/","","","","","","61643","296","66","4,485","67,380","Normal","3,425","2","","226","137","0","43,490","59","37","0","4","3","0","","","","","53d319f29ae6c87b9a68e25accec4173","1,762","","","","","1.1","http://kzeso.com/en/products/weldinq-equipment/","2023-04-27 12:52:57"
"https://kzeso.com/?page_id=90","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","","","","","0,000","2","","62","62","0","19,680","0","0","0","0","0","0","","","","","","1,903","","https://kzeso.com/contacts/dealers/","HTTP Redirect","","1.1","https://kzeso.com/?page_id=90","2023-04-27 12:52:57"
"https://kzeso.com/catalog/electric-welding-equipment/rectifiers/","text/html; charset=UTF-8","200","OK","Indexable","","Сварочный выпрямитель КИГ, ВДМ, ВДУ купить - завод электросварочного оборудования | KZESO","89","935","Сварочный выпрямитель универсальный, диодный. Производство электросварочного оборудования и путевой техники. Недорогая цена, Гарантия, Качество.","144","1052","","0","Выпрямители","11","ПрАО «Каховский завод электросварочного оборудования»","53","Сварочный выпрямитель КИГ-401","29","Сварочный выпрямитель КИГ-601","29","","","","https://kzeso.com/catalog/electric-welding-equipment/rectifiers/","","","","","","68894","487","95","5,126","100,000","Very Easy","5,811","2","","76","64","0","20,320","72","51","0","4","3","0","","","","","5dfa864db5ba8e9e79720d8885ab5041","2,242","","","","","1.1","https://kzeso.com/catalog/electric-welding-equipment/rectifiers/","2023-04-27 12:52:57"
"http://kzeso.com/catalog/track-equipment/sch-1000/","text/html; charset=UTF-8","200","OK","Indexable","","Машина щебнеочистительная путевая самоходная СЧ-1000 - KZESO","60","649","Машина путевая, самоходная, двухсекционная предназначена для очистки от засорителей щебеночного балласта на перегонах, станционных путях, в т.ч. у платформ, с п","160","1126","","0","Машина щебнеочистительная путевая самоходная СЧ-1000","52","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","http://kzeso.com/catalog/track-equipment/sch-1000/","","","","","","69158","910","169","5,385","100,000","Very Easy","10,891","2","","122","112","0","35,560","53","41","0","4","3","0","","","","","f58fb09bce38028c4cab009130edde12","2,154","","","","","1.1","http://kzeso.com/catalog/track-equipment/sch-1000/","2023-04-27 12:52:58"
"https://kzeso.com/catalog/rail-welding-equipment/k-922-1/","text/html; charset=UTF-8","200","OK","Indexable","","Подвесная К922-1 - KZESO","24","249","Машина предназначена для контактной стыковой сварки в полевых условиях непрерывным и пульсирующим оплавлением рельсов площадью поперечного сечения от 6500мм2 до","160","1198","","0","Подвесная К922-1","16","Преимущества","12","","0","","0","","","","https://kzeso.com/catalog/rail-welding-equipment/k-922-1/","","","","","","61350","687","126","5,452","100,000","Very Easy","9,711","2","","70","64","0","20,320","53","45","0","4","3","0","","","","","adba0a613b35f7f6a3d9c0245f1505f5","2,520","","","","","1.1","https://kzeso.com/catalog/rail-welding-equipment/k-922-1/","2023-04-27 12:52:58"
"https://kzeso.com/catalog/rail-welding-equipment/k920-1/","text/html; charset=UTF-8","200","OK","Indexable","","К920-1 - KZESO","14","141","Машина предназначена для контактной стыковой сварки в полевых условиях непрерывным и пульсирующим оплавлением рельсов площадью поперечного сечения от 6500мм2 до","160","1198","","0","К920-1","6","Преимущества","12","","0","","0","","","","https://kzeso.com/catalog/rail-welding-equipment/k920-1/","","","","","","59852","640","116","5,517","100,000","Very Easy","9,329","2","","70","64","0","20,320","52","44","0","4","3","0","","","","","867446813c8c6eba53045441631cebc0","2,195","","","","","1.1","https://kzeso.com/catalog/rail-welding-equipment/k920-1/","2023-04-27 12:52:59"
"http://kzeso.com/catalog/rail-welding-equipment/k-922-1-kontejnernyj-kompleks-2/","text/html; charset=UTF-8","200","OK","Indexable","","Мобильный контейнерный комплекс К922-1 - KZESO","46","504","Комплекс предназначен для контактной стыковой сварки в полевых условиях пульсирующим оплавлением рельсов сечением 6500-10000 мм со снятием грата непосредственно","160","1175","","0","Мобильный контейнерный комплекс К922-1","38","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","http://kzeso.com/catalog/rail-welding-equipment/k-922-1-kontejnernyj-kompleks-2/","","","","","","56802","468","93","5,032","100,000","Very Easy","7,209","2","","119","111","0","35,240","52","40","0","4","3","0","","","","","7210b37ac61c086e6334178963437417","2,346","","","","","1.1","http://kzeso.com/catalog/rail-welding-equipment/k-922-1-kontejnernyj-kompleks-2/","2023-04-27 12:52:59"
"http://kzeso.com/novye_ksm007_dlya_at_ukrzaliznycya/","text/html; charset=UTF-8","200","OK","Indexable","","Новые КСМ007 для АО «УКРЗАЛИЗНЫЦЯ» - KZESO","42","480","Два новеньких рельсосварочных комплекса КСМ007 переданы Заказчику. Это первые комплексы такого класса, которые будут работать на украинских железных дорогах. Пр","160","1170","","0","Новые КСМ007 для АО «УКРЗАЛИЗНЫЦЯ»","34","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","http://kzeso.com/novye_ksm007_dlya_at_ukrzaliznycya/","","","","","","55057","353","75","4,707","100,000","Very Easy","5,281","2","","15","3","0","0,950","56","42","0","4","3","0","","","","","c0bd96fe47c6d7c578b5ca44cc3021d3","2,312","","","","","1.1","http://kzeso.com/novye_ksm007_dlya_at_ukrzaliznycya/","2023-04-27 12:52:59"
"http://kzeso.com/pressroom/page/3/","text/html; charset=UTF-8","200","OK","Indexable","","Пресс-центр - Страница 3 из 3 - KZESO","37","363","","0","0","","0","Пресс-центр ПрАО «КЗЭСО»","24","ПрАО «Каховский завод электросварочного оборудования»","53","Новая рельсосварочная машина для АО «НК «Казахстан темир жолы»","62","ПрАО «КЗЭСО» примет участие в выставке Middle East Rail 2019","60","","","","http://kzeso.com/pressroom/page/3/","","http://kzeso.com/pressroom/page/2/","","","","61651","616","143","4,308","100,000","Very Easy","8,370","2","","7","3","0","0,950","75","50","0","4","3","0","","","","","d7fa215db954f0f1c3ba7d2656acc6fb","2,661","","","","","1.1","http://kzeso.com/pressroom/page/3/","2023-04-27 12:53:00"
"https://kzeso.com/vystavka-svarka-i-rezka-2020-v-g-minsk-perenesena-iz-za-pandemii-koronavirusa-covid-19/","text/html; charset=UTF-8","200","OK","Indexable","","Выставка «СВАРКА И РЕЗКА — 2020» в г. Минск перенесена из за пандемии коронавируса (COVID-19) - KZESO","101","1040","В связи с распространением коронавируса (COVID-19), выставка «СВАРКА И РЕЗКА — 2020» перенесена на 16-19.06.2020.","113","805","","0","Выставка «СВАРКА И РЕЗКА — 2020» в г. Минск перенесена из за пандемии коронавируса (COVID-19)","93","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","https://kzeso.com/vystavka-svarka-i-rezka-2020-v-g-minsk-perenesena-iz-za-pandemii-koronavirusa-covid-19/","","","","","","53295","257","65","3,954","100,000","Very Easy","3,924","2","","15","3","0","0,950","56","46","0","4","3","0","","","","","1e5dc8bac37f18ddecb0a533713718c9","2,158","","","","","1.1","https://kzeso.com/vystavka-svarka-i-rezka-2020-v-g-minsk-perenesena-iz-za-pandemii-koronavirusa-covid-19/","2023-04-27 12:53:02"
"http://kzeso.com/kzeso-primet-uchastie-v-vystavke-svarka-i-rezka-2020-v-g-minsk/","text/html; charset=UTF-8","200","OK","Indexable","","«КЗЭСО» примет участие в выставке «СВАРКА И РЕЗКА — 2020» в г. Минск - KZESO","76","785","За годы проведения, выставка «СВАРКА И РЕЗКА» заняла ведущую позицию среди крупнейших промышленных форумов, проходящих в Республике Беларусь, и является важнейш","160","1188","","0","«КЗЭСО» примет участие в выставке «СВАРКА И РЕЗКА — 2020» в г. Минск","68","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","http://kzeso.com/kzeso-primet-uchastie-v-vystavke-svarka-i-rezka-2020-v-g-minsk/","","","","","","54892","343","73","4,699","100,000","Very Easy","5,124","2","","15","3","0","0,950","56","42","0","4","3","0","","","","","579cce7eb5f648eedbf9ee7809b0183a","2,872","","","","","1.1","http://kzeso.com/kzeso-primet-uchastie-v-vystavke-svarka-i-rezka-2020-v-g-minsk/","2023-04-27 12:53:01"
"http://kzeso.com/pressroom/page/2/","text/html; charset=UTF-8","200","OK","Indexable","","Пресс-центр - Страница 2 из 3 - KZESO","37","363","","0","0","","0","Пресс-центр ПрАО «КЗЭСО»","24","ПрАО «Каховский завод электросварочного оборудования»","53","З Новим Роком та Різдвом Христовим!","35","Новый КСМ007 для Мьянмы","23","","","","http://kzeso.com/pressroom/page/2/","http://kzeso.com/pressroom/page/3/","http://kzeso.com/pressroom/","","","","63787","549","140","3,921","100,000","Very Easy","6,929","2","","8","3","0","0,950","85","53","0","4","3","0","","","","","bb9614243cc0c6c07b111ac417e63838","2,977","","","","","1.1","http://kzeso.com/pressroom/page/2/","2023-04-27 12:53:01"
"https://kzeso.com/catalog/electric-welding-equipment/machines-for-electroslag-welding/","text/html; charset=UTF-8","200","OK","Indexable","","Автоматы для электрошлаковой сварки купить - завод электросварочного оборудования | KZESO","89","930","Электрошлаковая сварка оборудование. Производство электросварочного оборудования и путевой техники. Недорогая цена, Гарантия, Качество.","135","979","","0","Автоматы для электрошлаковой сварки","35","ПрАО «Каховский завод электросварочного оборудования»","53","А 535","5","А-550","5","","","","https://kzeso.com/catalog/electric-welding-equipment/machines-for-electroslag-welding/","","","","","","63587","387","82","4,720","100,000","Very Easy","4,969","2","","75","63","0","20,000","66","48","0","4","3","0","","","","","bc0f953c90f04db97a1cdf28df5e9c11","2,465","","","","","1.1","https://kzeso.com/catalog/electric-welding-equipment/machines-for-electroslag-welding/","2023-04-27 12:53:02"
"http://kzeso.com/catalog/","text/html; charset=UTF-8","200","OK","Indexable","","Продукция - KZESO","17","181","Транспортное средство двух-дорожное оснащенное системой движения по железной дороге двух типов: 1) K-RR-32.WF-1 – фрикционный тип; 2) K-RR-32.HD-1 – гидростатич","160","1135","","0","Продукция","9","","0","","0","","0","","","","http://kzeso.com/catalog/","","","","","","46910","203","46","4,413","100,000","Very Easy","3,643","2","","117","112","0","35,560","48","36","0","3","2","0","","","","","1b619f4b411dcec90bffe10b73465989","1,849","","","","","1.1","http://kzeso.com/catalog/","2023-04-27 12:53:03"
"http://kzeso.com/?page_id=90","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","237","0","","","","","0,000","2","","107","107","0","33,970","0","0","0","0","0","0","","","","","","0,048","","https://kzeso.com/?page_id=90","HTTP Redirect","","1.1","http://kzeso.com/?page_id=90","2023-04-27 12:53:05"
"http://kzeso.com/en/about/","text/html; charset=UTF-8","200","OK","Indexable","","About company - KZESO PrJSC","27","278","For more than 90 years of history, KZESO has concentrated a powerful technical, production and commercial potential, advanced technologies in design and product","160","1015","","0","About company","13","","0","","0","","0","","","","http://kzeso.com/en/about/","","","","","","65937","703","99","7,101","53,292","Fairly Hard","7,366","2","","89","84","0","26,670","44","35","0","18","17","0","","","","","ee3f583ef8bc23fd9b8bf8d1d3c9c275","1,898","","","","","1.1","http://kzeso.com/en/about/","2023-04-27 12:53:04"
"http://kzeso.com/vitayemo-z-dnem-zaliznichnika-ukrayini/","text/html; charset=UTF-8","200","OK","Indexable","","Вітаємо з Днем залізничника України! - KZESO","44","445","Шановні працівники українських залізниць! Колектив ПрАТ «КЗЕСО» вітає Вас з професійним святом — Днем залізничника України! Бажаємо здоров’я і благополуччя, ста","160","1127","","0","Вітаємо з Днем залізничника України!","36","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","http://kzeso.com/vitayemo-z-dnem-zaliznichnika-ukrayini/","","","","","","52297","259","64","4,047","100,000","Very Easy","4,094","2","","15","3","0","0,950","56","42","0","4","3","0","","","","","c8663faec19f2320147aaa7c9ba03c1e","2,249","","","","","1.1","http://kzeso.com/vitayemo-z-dnem-zaliznichnika-ukrayini/","2023-04-27 12:53:04"
"https://kzeso.com/category/news/","text/html; charset=UTF-8","200","OK","Indexable","","Архивы Новости - KZESO","22","235","","0","0","","0","Новости","7","ПрАО «Каховский завод электросварочного оборудования»","53","З Новим Роком та Різдвом Христовим!","35","Вітаємо з Днем залізничника України!","36","","","","https://kzeso.com/category/news/","https://kzeso.com/category/news/page/2/","","","","","65225","634","168","3,774","100,000","Very Easy","7,948","2","","36","32","0","10,160","84","57","0","4","3","0","","","","","d3028c694dfa35d369dfe0f1fa1b7b27","1,866","","","","","1.1","https://kzeso.com/category/news/","2023-04-27 12:53:04"
"http://kzeso.com/catalog/rail-welding-equipment/k-1000/","text/html; charset=UTF-8","200","OK","Indexable","","Машина стационарная для контактной стыковой сварки рельсов К1000 - KZESO","72","764","Машина рельсосварочная К1000 предназначена для контактной стыковой сварки непрерывным оплавлением или пульсирующим оплавлением в стационарных условиях рельсов п","160","1202","","0","Машина стационарная для контактной стыковой сварки рельсов К1000","64","Преимущества","12","","0","","0","","","","http://kzeso.com/catalog/rail-welding-equipment/k-1000/","","","","","","61473","671","123","5,455","100,000","Very Easy","9,406","2","","119","111","0","35,240","53","41","0","4","3","0","","","","","4154a8b0509b9e3e4c64c8457794f0a1","2,384","","","","","1.1","http://kzeso.com/catalog/rail-welding-equipment/k-1000/","2023-04-27 12:53:04"
"http://kzeso.com/catalog/rail-welding-equipment/k-1000-container-type/","text/html; charset=UTF-8","200","OK","Indexable","","Мобильный контейнерный комплекс К1000 - KZESO","45","498","Рельсосварочная машина К1000 контейнерного типа (сварочный комплекс) предназначена для контактной стыковой сварки непрерывным или пульсирующем оплавлением рельс","160","1198","","0","Мобильный контейнерный комплекс К1000","37","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","http://kzeso.com/catalog/rail-welding-equipment/k-1000-container-type/","","","","","","56958","497","96","5,177","100,000","Very Easy","7,634","2","","119","111","0","35,240","52","40","0","4","3","0","","","","","ff9e425e35cb9e0fb2830b8b6e2bdf5e","2,029","","","","","1.1","http://kzeso.com/catalog/rail-welding-equipment/k-1000-container-type/","2023-04-27 12:53:05"
"http://kzeso.com/vystavka-svarka-i-rezka-2020-v-g-minsk-perenesena-iz-za-pandemii-koronavirusa-covid-19/","text/html; charset=UTF-8","200","OK","Indexable","","Выставка «СВАРКА И РЕЗКА — 2020» в г. Минск перенесена из за пандемии коронавируса (COVID-19) - KZESO","101","1040","В связи с распространением коронавируса (COVID-19), выставка «СВАРКА И РЕЗКА — 2020» перенесена на 16-19.06.2020.","113","805","","0","Выставка «СВАРКА И РЕЗКА — 2020» в г. Минск перенесена из за пандемии коронавируса (COVID-19)","93","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","http://kzeso.com/vystavka-svarka-i-rezka-2020-v-g-minsk-perenesena-iz-za-pandemii-koronavirusa-covid-19/","","","","","","53037","257","65","3,954","100,000","Very Easy","3,943","2","","15","3","0","0,950","56","42","0","4","3","0","","","","","5f36e99c0183f1bcbab395b59e5c93c6","1,792","","","","","1.1","http://kzeso.com/vystavka-svarka-i-rezka-2020-v-g-minsk-perenesena-iz-za-pandemii-koronavirusa-covid-19/","2023-04-27 12:53:06"
"http://kzeso.com/prat_kzeso_priglashaet_na_rabotu/","text/html; charset=UTF-8","200","OK","Indexable","","ПрАО ""КЗЭСО"" приглашает на работу - KZESO","41","427","За информацией обращаться: г.Каховка, ул. Пушкина, 109, отдел кадров тел.: 050 494 97 24 тел.: 05536 40256","106","722","","0","ПрАО «КЗЭСО» приглашает на работу","33","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","http://kzeso.com/prat_kzeso_priglashaet_na_rabotu/","","","","","","50486","249","67","3,716","100,000","Very Easy","3,993","2","","15","3","0","0,950","56","42","0","4","3","0","","","","","219bd4aa8cc4a684c130c3a8b5d8b9a4","2,074","","","","","1.1","http://kzeso.com/prat_kzeso_priglashaet_na_rabotu/","2023-04-27 12:53:06"
"https://kzeso.com/en/products/weldinq-equipment/","text/html; charset=UTF-8","200","OK","Indexable","","Weldinq equipment - KZESO","25","251","109, Pushkin Str., 74800, Kakhovka,  Kherson region, Ukraine E-mail: market@kzeso.com sales@kzeso.com","101","658","","0","Weldinq equipment","17","","0","Transformers","12","Welding rectifiers","18","","","","https://kzeso.com/en/products/weldinq-equipment/","","","","","","61914","296","66","4,485","67,666","Normal","3,409","2","","68","56","0","17,780","59","43","0","4","3","0","","","","","4192ac3c5486e334d1d713ea19052b48","1,964","","","","","1.1","https://kzeso.com/en/products/weldinq-equipment/","2023-04-27 12:53:07"
"http://kzeso.com/catalog/electric-welding-equipment/wire-feeder/","text/html; charset=UTF-8","200","OK","Indexable","","Сварочный полуавтомат КП, ПДГ купить - завод электросварочного оборудования в Украине | KZESO","93","964","Сварочный полуавтомат инверторный дешево. Производство электросварочного оборудования и путевой техники. Недорогая цена, Гарантия, Качество.","140","1020","","0","Механизмы подачи проволоки","26","ПрАО «Каховский завод электросварочного оборудования»","53","Полуавтомат сварочный КП 007","28","Полуавтомат сварочный КП 010-3","30","","","","http://kzeso.com/catalog/electric-welding-equipment/wire-feeder/","","","","","","71064","501","102","4,912","100,000","Very Easy","5,886","2","","170","111","0","35,240","74","48","0","4","3","0","","","","","c34e61d9d35f19f1c7a782cbe670e06f","2,069","","","","","1.1","http://kzeso.com/catalog/electric-welding-equipment/wire-feeder/","2023-04-27 12:53:07"
"https://kzeso.com/catalog/electric-welding-equipment/transformers/","text/html; charset=UTF-8","200","OK","Indexable","","Сварочный трансформатор ТДМ, КИ купить - завод электросварочного оборудования | KZESO","85","892","Электрический трансформатор для сварочного аппарата. Производство электросварочного оборудования и путевой техники. Недорогая цена, Гарантия, Качество.","151","1092","","0","Трансформаторы","14","ПрАО «Каховский завод электросварочного оборудования»","53","Сварочный трансформатор ТДМ-259","31","Сварочный трансформатор КИ009-315","33","","","","https://kzeso.com/catalog/electric-welding-equipment/transformers/","","","","","","62758","356","76","4,684","100,000","Very Easy","4,510","2","","76","64","0","20,320","64","47","0","4","3","0","","","","","961cc45d6709d4515d5908ceb4a447fb","2,213","","","","","1.1","https://kzeso.com/catalog/electric-welding-equipment/transformers/","2023-04-27 12:53:07"
"http://kzeso.com/en/products/track-machinery/","text/html; charset=UTF-8","200","OK","Indexable","","Track machinery - KZESO","23","226","109, Pushkin St., 74800, Kakhovka, Ukraine E-mail: market@kzeso.com sales@kzeso.com","83","553","","0","Track machinery","15","","0","КСМ005 Mobile rail welding complex","34","КСМ007 Mobile rail welding complex","34","","","","http://kzeso.com/en/products/track-machinery/","","","","","","51469","422","76","5,553","62,471","Normal","5,935","2","","88","83","0","26,350","57","38","0","4","3","0","","","","","b6454d8de2d08f58d1ac039015424e29","2,532","","","","","1.1","http://kzeso.com/en/products/track-machinery/","2023-04-27 12:53:09"
